SEQ,Shipping Location Code,Shipping Location Name,Delivery Due Date,Delivery Time (From),Delivery Time (To),Item Number,Item Name,Supplier Code,Supplier Name,User Code,User Name,P/F,P/F Name,Order No.,Order Quantity,Unit,Production Classification,Color,Item Class,Packing Name,Packing Capacity,Pickup,Delivery Slip No.,Delivery Slip & Receipt Card Print Date,Inspection Report Print Date,Item Card Print Date,Original Item Code,Supplier Information,Output date
81,"0000","<Default>",2024-12-13,09:00,09:30,"90480128080080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","590D","Depo Global Manufacturing","P9DA","","04203",671,"PCS","","Q-SPEC-L","2","6011",1920,,"Y0B766710745338",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
82,"0000","<Default>",2024-12-13,09:00,10:00,"90480128080080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","SMAL","PF Small Part Packing","02749",160,"PCS","","Q-SPEC-L","2","6011",40,,"Y0B766710745297",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
83,"0000","<Default>",2024-12-13,09:00,10:00,"90480170070080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","SMAL","PF Small Part Packing","00185",80,"PCS","","","2","6011",40,,"Y0B766710747214",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
84,"0000","<Default>",2024-12-13,09:00,10:00,"904801339800M2","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5301","Steel Paint","P9DI","","01208",120,"PCS","","","2","6011",1920,,"Y0B766710745380",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
85,"0000","<Default>",2024-12-13,09:00,10:00,"1EGE81130200M0","COVER,SHIFT PEDAL","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","00407",260,"PCS","","","2","",100,,"Y0B766710748267",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
86,"0000","<Default>",2024-12-13,09:00,10:00,"3C1H21310000M0","BAND,BATTERY","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01539",200,"PCS","","","2","6011",400,,"Y0B766710746782",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
87,"0000","<Default>",2024-12-13,09:00,10:00,"902022614200M3","WASHER PLAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","04467",200,"PCS","","","2","6011",2400,,"Y0B766710745190",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
88,"0000","<Default>",2024-12-13,09:00,10:00,"90445198070080","HOSE","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01818",200,"PCS","","","2","6011",400,,"Y0B766710746677",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
89,"0000","<Default>",2024-12-13,09:00,10:00,"90480018030080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","04523",200,"PCS","","","2","6011",600,,"Y0B766710745265",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
90,"0000","<Default>",2024-12-13,09:00,10:00,"904801300100M0","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","02200",200,"PCS","","","2","6011",1800,,"Y0B766710745914",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
91,"0000","<Default>",2024-12-13,09:00,10:00,"904801339800M2","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01508",200,"PCS","","","2","6011",2400,,"Y0B766710745381",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
92,"0000","<Default>",2024-12-13,09:00,10:00,"90480148160080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01060",1800,"PCS","","","2","6011",1200,,"Y0B766710745477",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
93,"0000","<Default>",2024-12-13,09:00,10:00,"BDJF8483000080","PLATE,RUBBER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","00330",400,"PCS","","","2","6011",800,,"Y0B766710747799",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
94,"0000","<Default>",2024-12-13,09:00,10:00,"BDJH2131000080","BAND,BATTERY","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","00330",200,"PCS","","","2","6011",250,,"Y0B766710747775",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
95,"0000","<Default>",2024-12-13,09:00,10:00,"BK6E4747000080","DAMPER,MUFF.","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01470",200,"PCS","","","2","6011",400,,"Y0B766710746693",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
96,"0000","<Default>",2024-12-13,09:00,10:00,"BBPE443E000080","PIPE,DRAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","590C","Depo Global Engine","P9CA","PF Printing","01337",200,"PCS","","","2","6011",600,,"Y0B766710747646",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
97,"0000","<Default>",2024-12-13,09:00,10:00,"2DPE5495000080","SEAL,PROTECTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","01649",360,"PCS","","","2","6011",40,,"Y0B766710745783",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
98,"0000","<Default>",2024-12-13,09:00,10:00,"B5DF465B000080","CAP,ROTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","00940",40,"PCS","","","2","6011",40,,"Y0B766710747096",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
99,"0000","<Default>",2024-12-13,09:00,10:00,"B65F3123000080","COVER,UNDER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","01078",360,"PCS","","","2","6011",40,,"Y0B766710746254",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
100,"0000","<Default>",2024-12-13,09:00,10:00,"B65F3415000080","COVER,BALL RACE 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","00983",40,"PCS","","","2","6011",40,,"Y0B766710746116",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
101,"0000","<Default>",2024-12-13,09:00,10:00,"B65H5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","01448",80,"PCS","","","2","6011",40,,"Y0B766710746626",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
102,"0000","<Default>",2024-12-13,09:00,10:00,"902022614200M3","WASHER PLAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FAA3","","01645",160,"PCS","","","2","6011",40,,"Y0B766710745219",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
103,"0000","<Default>",2024-12-13,09:00,10:00,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01360",400,"PCS","","","2","6011",40,,"Y0B766710745119",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
104,"0000","<Default>",2024-12-13,09:00,10:00,"B65F18160000M0","PIPE,1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01359",360,"PCS","","","2","6033",40,,"Y0B766710746801",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
105,"0000","<Default>",2024-12-13,09:00,10:00,"B65F2211000080","COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","00906",720,"PCS","","","2","6011",40,,"Y0B766710745967",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
106,"0000","<Default>",2024-12-13,09:00,10:00,"B65F312G000080","PLUG,HOLE","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01360",400,"PCS","","","2","6011",40,,"Y0B766710746165",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
107,"0000","<Default>",2024-12-13,09:00,10:00,"B65F414A010080","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01262",360,"PCS","","","2","Plastic Cont.",20,,"Y0B766710747768",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
108,"0000","<Default>",2024-12-13,09:00,10:00,"BBPF8349000080","CAP","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01359",360,"PCS","","","2","6011",40,,"Y0B766710747515",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
109,"0000","<Default>",2024-12-13,09:00,10:00,"BBPH2351000080","TUBE,CORD 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01359",360,"PCS","","","2","6011",40,,"Y0B766710747578",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
110,"0000","<Default>",2024-12-13,09:00,10:00,"BBPH5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01360",400,"PCS","","","2","6011",40,,"Y0B766710747456",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
111,"0000","<Default>",2024-12-13,09:00,10:00,"2PHE3593010080","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","SBWE","","00051",40,"PCS","","","2","6011",40,,"Y0B766710747936",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
112,"0000","<Default>",2024-12-13,10:30,11:00,"2DPE5495000080","SEAL,PROTECTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03484",120,"PCS","","","2","6011",40,,"Y0B766710745754",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
113,"0000","<Default>",2024-12-13,10:30,11:00,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02997",240,"PCS","","","2","6011",40,,"Y0B766710745070",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
114,"0000","<Default>",2024-12-13,10:30,11:00,"B1XF419A000080","HOLDER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00187",40,"PCS","","","2","",40,,"Y0B766710747690",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
115,"0000","<Default>",2024-12-13,10:30,11:00,"B1XF419E000080","COVER,CANISTER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00187",40,"PCS","","","2","6011",20,,"Y0B766710747717",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
116,"0000","<Default>",2024-12-13,10:30,11:00,"B65F3123000080","COVER,UNDER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03217",120,"PCS","","","2","6011",40,,"Y0B766710746225",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
117,"0000","<Default>",2024-12-13,10:30,11:00,"B65H5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03019",120,"PCS","","","2","",40,,"Y0B766710746556",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
118,"0000","<Default>",2024-12-13,10:30,11:00,"B74F3469000080","CAP,BOLT","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02269",480,"PCS","","","2","6011",40,,"Y0B766710746412",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
119,"0000","<Default>",2024-12-13,10:30,11:00,"B74F414A0000M0","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02171",120,"PCS","","","2","6033",10,,"Y0B766710746878",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
120,"0000","<Default>",2024-12-13,10:30,11:00,"B74F4639000080","STOPPER,PLATE","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02266",120,"PCS","","","2","6011",40,,"Y0B766710746477",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
121,"0000","<Default>",2024-12-13,10:30,11:00,"B74F8175000080","TOOL,HOLDER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02331",120,"PCS","","","2","6011",40,,"Y0B766710746513",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
122,"0000","<Default>",2024-12-13,10:30,11:00,"B74H2131000080","BAND,BATTERY","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02184",120,"PCS","","","2","6011",20,,"Y0B766710746376",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
123,"0000","<Default>",2024-12-13,10:30,11:00,"BKAF4785000080","MOLE","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00619",120,"PCS","","","2","6033",20,,"Y0B766710748175",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
124,"0000","<Default>",2024-12-13,10:30,11:00,"B74E11660000M0","PIPE,BREATHER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","590C","Depo Global Engine","P9CB","","03282",280,"PCS","","","2","6033",40,,"Y0B766710746946",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
125,"0000","<Default>",2024-12-13,10:30,11:00,"91A200706500M0","TUBE,FLEXIBLE VINYL","7667","PT. CATURINDO AGUNGJAYA RUBBER","6311","Steel Painting","MT04","Steel painting","02364",200,"PCS","","","2","",100,,"Y0B766710746763",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
126,"0000","<Default>",2024-12-13,10:00,11:30,"1KPH2176000080","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","6909","Depo Body Export","FA03","B/D Assy Small parts","02524",300,"PCS","","","2","6011",100,,"Y0B766710744985",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
127,"0000","<Default>",2024-12-13,10:00,11:30,"2PHE3593010080","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","6909","Depo Body Export","FAA3","","01203",300,"PCS","","","2","6011",100,,"Y0B766710747926",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
128,"0000","<Default>",2024-12-13,10:00,11:30,"BWPF414A000080","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690C","Depo Central Manufacturing","MT04","Steel painting","00005",200,"PCS","","","2","2033",20,,"Y0B766710748475",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
129,"0000","<Default>",2024-12-13,10:00,11:30,"90480148160080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","SBKM","","00708",120,"PCS","","","2","",40,,"Y0B766710745496",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
130,"0000","<Default>",2024-12-13,10:00,13:00,"2PHE3593010080","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","00880",100,"PCS","","","2","6011",100,,"Y0B766710747866",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
131,"0000","<Default>",2024-12-13,10:00,13:00,"5LMF34150000M0","COVER,BALL RACE 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","00270",100,"PCS","","","2","",100,,"Y0B766710748280",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
132,"0000","<Default>",2024-12-13,10:00,13:00,"90480128080080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","02597",200,"PCS","","Q-SPEC-L","2","Unity",100,,"Y0B766710745283",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
133,"0000","<Default>",2024-12-13,11:00,13:00,"B74E11660000M0","PIPE,BREATHER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED2","PF Medium 2 Packing","01414",40,"PCS","","","2","6033",40,,"Y0B766710746926",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
134,"0000","<Default>",2024-12-13,11:00,13:00,"BRGF4217000080","COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED2","PF Medium 2 Packing","00031",40,"PCS","","","2","",40,,"Y0B766710748462",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
135,"0000","<Default>",2024-12-13,10:00,13:00,"B3MF4181000080","DAMPER,LOCATING 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5301","Steel Paint","P9DI","","00888",160,"PCS","","","2","6011",320,,"Y0B766710747326",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
136,"0000","<Default>",2024-12-13,10:00,13:00,"B74F414A0000M0","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5301","Steel Paint","P9DI","","01118",120,"PCS","","","2","2033",20,,"Y0B766710746889",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
137,"0000","<Default>",2024-12-13,10:00,13:00,"90480188100080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","530A","Receiving Painting","P94I","","00956",200,"PCS","","","2","6011",400,,"Y0B766710745845",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
138,"0000","<Default>",2024-12-13,10:00,13:00,"2PVF199H000080","SHIELD,HEAT","7667","PT. CATURINDO AGUNGJAYA RUBBER","5904","DEPO Local MFG","P94A","PF Depo Local MFG #Canteen","03247",100,"PCS","","","2","6011",50,,"Y0B766710745882",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
139,"0000","<Default>",2024-12-13,10:00,13:00,"904801339800M2","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5904","DEPO Local MFG","P94A","PF Depo Local MFG #Canteen","01714",2,"PCS","","","2","6011",2400,,"Y0B766710745384",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
140,"0000","<Default>",2024-12-13,10:00,13:00,"904801841800M2","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5904","DEPO Local MFG","P94A","PF Depo Local MFG #Canteen","03799",200,"PCS","","","2","6011",1800,,"Y0B766710745436",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
141,"0000","<Default>",2024-12-13,10:00,13:00,"1PAF411J000080","DAMPER,SIDE COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00962",120,"PCS","","","2","6011",2000,,"Y0B766710745010",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
142,"0000","<Default>",2024-12-13,10:00,13:00,"1WDF135F000080","COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02376",240,"PCS","","","2","6011",240,,"Y0B766710745526",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
143,"0000","<Default>",2024-12-13,10:00,13:00,"1WDF16A2000080","SEAL,2","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02376",120,"PCS","","","2","6011",1920,,"Y0B766710745553",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
144,"0000","<Default>",2024-12-13,10:00,13:00,"2DPE5495000080","SEAL,PROTECTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02769",1280,"PCS","","","2","6011",640,,"Y0B766710745764",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
145,"0000","<Default>",2024-12-13,10:00,13:00,"45PF1717000080","DAMPER,SIDE COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00913",80,"PCS","","","2","6011",2400,,"Y0B766710745027",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
146,"0000","<Default>",2024-12-13,10:00,13:00,"45PF1778000080","DAMPER,LOCATING 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00962",240,"PCS","","","2","6011",400,,"Y0B766710745045",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
147,"0000","<Default>",2024-12-13,10:00,13:00,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02723",120,"PCS","","","2","6011",400,,"Y0B766710745080",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
148,"0000","<Default>",2024-12-13,10:00,13:00,"902022614200M3","WASHER PLAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02936",1750,"PCS","","","2","6011",2400,,"Y0B766710745200",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
149,"0000","<Default>",2024-12-13,10:00,13:00,"903380701800M0","PLUG","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00542",3920,"PCS","","","2","6011",800,,"Y0B766710748227",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
150,"0000","<Default>",2024-12-13,10:00,13:00,"903880880300M0","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00296",280,"PCS","","","2","",400,,"Y0B766710747137",2024-11-19 12:21:23,"-",2024-11-19 12:21:23,"","",2024-12-04 07:21:45
